t,front,diss_cum,ke
1364.0,562.5186047842323,0.33332095546745355,0.0024494283097350766
1365.0,562.9257688266848,0.3335658982983767,0.002449428309438214
1366.0,563.3370788051984,0.3338108411293634,0.0024494283099513905
1367.0,563.7416286490668,0.33405578396033636,0.0024494283093874796
1368.0,564.1540370418237,0.33430072679127315,0.0024494283098199445
1369.0,564.5596861961379,0.3345456696222912,0.002449428309658401
1370.0,564.9679592815629,0.334790612453203,0.0024494283094967937
1371.0,565.3782720253026,0.335035555284201,0.0024494283099294116
1372.0,565.7830885091104,0.3352804981151627,0.0024494283093656013
1373.0,566.1957197626447,0.3355254409461108,0.0024494283098788067
1374.0,566.6007947036213,0.33577038377712237,0.0024494283095820467
1375.0,567.0103598126168,0.3360153266080294,0.0024494283095665755
1376.0,567.4194068587767,0.3362602694390387,0.002449428309889184
1377.0,567.8246805585713,0.3365052122699891,0.002449428309363456
1378.0,568.2372584508903,0.33675015510094847,0.002449428309922488
1379.0,568.6419496810142,0.3369950979319487,0.0024494283095105912
1380.0,569.0526811788426,0.33724004076285824,0.0024494283096423903
1381.0,569.460502672138,0.3374849835938763,0.0024494283098332333
1382.0,569.8664242801357,0.3377299264248154,0.002449428309381306
1383.0,570.2786725390081,0.3379748692557861,0.0024494283099483665
1384.0,570.683170514398,0.3382198120867751,0.002449428309449227
